road_id,length_km,slope_deg,elevation_m,rainfall_24h_mm,rainfall_7d_accum_mm,temp_c,soil_saturation,river_proximity_km,hist_disruptions,satellite_water_proxy,landslide_risk,flood_risk,overall_risk,is_disrupted
RD-GHY-TEZ-01,178.0,1.0175434118048816,63.7309774369686,21.6,63.82,13.0,0.263,0.74,1,0.262,0.4054,0.9074,0.8384,1
RD-TEZ-ITA-11,155.0,11.03286968114183,277.28928161410596,1.23,5.59,9.8,0.069,1.39,4,0.111,0.444,0.5776,0.5515,0
RD-GHY-TEZ-01,178.0,1.8698960217007965,157.1701719921566,121.37,366.31,30.1,1.0,0.93,0,0.707,0.8419,0.9252,0.9153,1
RD-SELA-TWG-06,78.0,21.658929450035046,3260.1588621625797,8.6,26.92,32.3,0.14,1.79,6,0.127,0.8046,0.383,0.7921,1
RD-GHY-TEZ-01,178.0,5.602133330538145,51.083047990951314,2.28,10.92,16.5,0.086,0.62,1,0.189,0.3009,0.879,0.7989,1
RD-BHK-BMD-03,96.0,26.40582899251789,2493.5807204770376,37.77,135.59,7.6,0.752,0.13,10,0.492,0.9504,0.9194,0.9969,1
RD-GHY-GTK-12,540.0,13.807245878957083,1621.6327424146355,84.16,210.93,9.4,0.753,0.52,9,0.589,0.9333,0.9125,0.9811,1
RD-GHY-GTK-12,540.0,19.89860018234775,1653.631499957149,39.02,179.66,9.5,0.649,0.51,7,0.38,0.917,0.9119,0.9648,1
RD-BHK-BMD-03,96.0,21.302293592805917,2472.0283451745595,1.0,3.5,27.5,0.312,0.25,10,0.272,0.804,0.8241,0.8579,1
RD-BMD-DRG-04,42.0,14.337511124046236,2050.76234475207,48.29,148.8,13.8,0.546,1.36,4,0.333,0.8236,0.6455,0.8178,1
RD-TEZ-ITA-11,155.0,8.998392254102178,395.98327196026054,2.73,9.87,22.2,0.083,1.52,2,0.112,0.3823,0.5707,0.5398,0
RD-GHY-NAG-10,345.0,14.400372561900458,1550.7355023493512,74.39,203.51,20.2,0.728,0.65,8,0.521,0.8856,0.8636,0.9195,1
RD-GHY-GTK-12,540.0,19.201833107380207,1692.5705420977074,189.36,904.84,15.9,1.0,0.05,7,1.0,0.9433,0.9883,1.0,1
RD-GHY-GTK-12,540.0,24.73020702644955,1664.1210260283187,23.56,74.49,19.3,0.548,0.34,10,0.349,0.9233,0.8607,0.964,1
RD-SELA-TWG-06,78.0,27.23504648815644,3239.2367543585206,65.03,309.74,20.3,1.0,2.01,7,0.383,0.9974,0.6528,1.0,1
RD-DRG-SELA-05,62.0,30.6707033619854,4197.977346715119,8.42,32.26,6.9,0.158,2.53,8,0.105,0.8694,0.2547,0.8442,1
RD-GHY-SHL-07,98.0,12.529244136157752,1539.24524249496,163.79,437.69,24.9,1.0,3.03,3,0.821,0.9641,0.9422,0.9737,1
RD-TEZ-BHK-02,54.0,14.36183039240452,230.65957285534904,19.73,77.52,33.2,0.558,0.43,5,0.306,0.7553,0.865,0.8683,1
RD-SHL-SIL-08,215.0,24.07904115905414,1344.904507751276,102.93,471.54,7.2,1.0,0.32,7,0.724,0.9288,0.9881,1.0,1
RD-GHY-ITA-09,320.0,8.123327437871417,453.21620956131886,185.39,610.31,19.3,1.0,1.4,3,0.97,0.946,0.9938,1.0,1
RD-SHL-SIL-08,215.0,22.547539413024463,1367.7261411175687,2.8,11.36,6.3,0.338,0.4,7,0.236,0.8333,0.8518,0.8955,1
RD-TEZ-ITA-11,155.0,6.983462832960725,434.0148819334311,11.63,41.67,27.8,0.189,1.01,4,0.187,0.4648,0.5994,0.5733,0
RD-DRG-SELA-05,62.0,30.761470510625742,4151.643150168693,11.91,58.08,12.0,0.244,2.91,8,0.114,0.8466,0.3553,0.8367,1
RD-SELA-TWG-06,78.0,20.17488397797215,3305.7205970345144,18.34,84.78,16.5,0.333,1.54,6,0.184,0.8297,0.4357,0.8215,1
RD-GHY-GTK-12,540.0,21.307731946885035,1532.8552892918876,11.18,47.08,6.9,0.457,0.49,7,0.254,0.8541,0.8045,0.889,1
RD-TEZ-BHK-02,54.0,16.69800102097323,245.2692430304247,103.19,319.8,28.0,1.0,0.06,4,0.841,0.9588,0.9982,1.0,1
RD-SHL-SIL-08,215.0,24.278022490740113,1393.9756050682158,188.32,753.62,24.9,1.0,1.1,7,1.0,0.9938,0.9548,1.0,1
RD-GHY-SHL-07,98.0,17.551064564804847,1567.6127664451787,17.25,82.82,21.0,0.326,2.67,3,0.144,0.6181,0.3805,0.5786,0
RD-DRG-SELA-05,62.0,34.481236813884436,4156.182717746893,3.58,11.43,33.9,0.088,2.89,7,0.076,0.8829,0.3113,0.8637,1
RD-TEZ-BHK-02,54.0,7.450699317238976,348.219683166257,139.69,526.26,5.5,1.0,0.05,4,1.0,0.9328,0.9609,0.9862,1
RD-DRG-SELA-05,62.0,33.95007709445834,4118.477173411211,320.88,1145.17,17.0,1.0,2.97,7,1.0,0.9829,0.9877,1.0,1
RD-BHK-BMD-03,96.0,27.819334173204467,2432.5089946632033,38.81,174.47,20.2,0.882,0.18,6,0.474,0.9561,0.9001,0.9998,1
RD-BMD-DRG-04,42.0,19.223147037756277,2185.060181372416,17.79,81.49,19.1,0.322,0.95,5,0.221,0.7633,0.5156,0.7458,1
RD-TEZ-ITA-11,155.0,12.97520574537593,373.0297087271632,134.82,484.28,9.4,1.0,1.57,5,0.726,0.9203,0.9013,0.9287,1
RD-GHY-SHL-07,98.0,14.0622012575753,1578.420012928653,178.39,630.01,10.0,1.0,3.2,6,0.886,0.9842,0.9689,0.9976,1
RD-GHY-ITA-09,320.0,9.9251701937512,317.91690744429485,15.11,48.98,14.3,0.213,1.11,3,0.194,0.5415,0.6682,0.6502,1
RD-SHL-SIL-08,215.0,22.738319247346908,1455.8180725917148,30.11,96.76,15.0,0.373,0.57,7,0.327,0.8914,0.8273,0.9333,1
RD-SHL-SIL-08,215.0,24.048080532611916,1407.7428222937167,19.44,73.5,28.9,0.295,0.56,7,0.28,0.8898,0.7896,0.9267,1
RD-GHY-TEZ-01,178.0,7.415520773911111,214.87608591475833,53.95,227.17,6.0,0.807,0.83,0,0.402,0.6517,0.8971,0.8623,1
RD-TEZ-BHK-02,54.0,12.111455788818002,232.2444923563979,159.96,625.9,7.2,1.0,0.09,4,1.0,0.967,1.0,1.0,1
RD-BMD-DRG-04,42.0,13.769412514303758,2116.7746826074695,68.34,255.7,19.0,0.902,1.02,6,0.45,0.9005,0.7597,0.906,1
RD-GHY-ITA-09,320.0,6.6205933838416495,325.2665971049804,89.63,446.22,9.7,1.0,1.25,4,0.532,0.8376,0.8734,0.8801,1
RD-GHY-SHL-07,98.0,15.912663447262055,1578.0132108178846,39.97,189.42,26.6,0.681,3.13,4,0.242,0.743,0.46,0.7009,1
RD-TEZ-ITA-11,155.0,3.621040038389367,267.9694660057746,37.61,104.28,32.6,0.398,1.29,1,0.287,0.5064,0.7216,0.6902,1
RD-SELA-TWG-06,78.0,27.20119073997101,3164.1617673642218,16.15,51.4,5.2,0.221,1.45,7,0.178,0.831,0.4772,0.8278,1
RD-TEZ-ITA-11,155.0,1.6770575539227632,309.32702195932825,159.32,414.71,9.1,1.0,1.24,1,0.858,0.9173,0.9724,0.9823,1
RD-GHY-ITA-09,320.0,13.59436639930929,358.61135662307123,0.41,1.39,26.8,0.055,1.02,2,0.133,0.4738,0.622,0.6009,0
RD-DRG-SELA-05,62.0,33.71113890570964,4161.986339358996,7.73,33.15,25.3,0.161,2.72,8,0.098,0.8934,0.323,0.8747,1
RD-DRG-SELA-05,62.0,31.777992227682148,4140.149220281199,156.53,624.88,15.5,1.0,2.36,8,0.8,0.9773,0.9355,1.0,1
RD-DRG-SELA-05,62.0,32.334758808643954,4306.672206735345,92.03,362.09,19.3,1.0,2.71,8,0.492,0.9563,0.7553,0.9932,1
RD-SELA-TWG-06,78.0,21.795674454040263,3129.162168011273,16.38,44.6,17.4,0.199,1.85,9,0.162,0.8243,0.4418,0.8173,1
RD-GHY-TEZ-01,178.0,1.0,27.923471458676644,197.07,969.69,31.2,1.0,0.52,3,1.0,0.9354,1.0,1.0,1
RD-DRG-SELA-05,62.0,30.005990289264403,4274.890854920423,20.73,96.65,15.8,0.372,2.4,8,0.166,0.9086,0.44,0.9043,1
RD-BHK-BMD-03,96.0,26.42416592836989,2422.7920240814506,13.04,61.44,16.1,0.505,0.45,6,0.271,0.8733,0.7414,0.8974,1
RD-BHK-BMD-03,96.0,26.775169070880946,2389.2000994693267,29.1,78.87,15.0,0.313,0.76,8,0.295,0.9031,0.6926,0.9195,1
RD-DRG-SELA-05,62.0,30.073286424151938,4115.610046379334,140.79,356.58,11.4,1.0,2.96,9,0.715,1.0,0.8429,1.0,1
RD-BHK-BMD-03,96.0,24.403570619834007,2459.9576414960943,27.05,68.61,24.1,0.529,0.43,6,0.341,0.935,0.8403,0.9706,1
RD-GHY-GTK-12,540.0,24.870577649811956,1634.357434227666,88.45,385.24,13.1,1.0,0.37,7,0.644,0.9995,0.9858,1.0,1
RD-BHK-BMD-03,96.0,27.206560867619984,2348.6839472621928,147.01,470.03,11.8,1.0,0.4,6,0.909,1.0,0.9959,1.0,1
RD-TEZ-BHK-02,54.0,14.715846567914737,174.24154307900284,94.03,440.7,20.8,1.0,0.05,5,0.802,0.9272,0.964,0.9885,1
RD-SELA-TWG-06,78.0,22.75254918624714,3207.8879446039414,34.35,159.73,18.5,0.582,1.74,9,0.25,0.9277,0.5292,0.9242,1
RD-SHL-SIL-08,215.0,22.676651433334786,1395.0475907062162,58.51,235.5,23.8,1.0,0.27,6,0.534,1.0,0.9315,1.0,1
RD-BHK-BMD-03,96.0,28.637601398230878,2443.426241152275,67.74,236.56,13.7,1.0,0.2,6,0.602,0.9965,1.0,1.0,1
RD-GHY-GTK-12,540.0,24.478493860720903,1722.7477841186126,108.66,279.42,12.0,1.0,0.26,9,0.771,0.9921,0.9892,1.0,1
RD-SELA-TWG-06,78.0,28.684236541865662,3197.5063150765714,14.44,36.52,33.6,0.172,1.72,7,0.158,0.8815,0.4055,0.8649,1
RD-BHK-BMD-03,96.0,25.677879251509324,2479.3845933426414,27.45,76.87,14.4,0.556,0.22,8,0.405,0.874,0.8663,0.9145,1
RD-GHY-ITA-09,320.0,8.620987143194494,264.9324072698745,15.41,47.42,11.9,0.208,1.42,3,0.176,0.4994,0.6615,0.6399,0
RD-GHY-ITA-09,320.0,12.613851117801767,353.0508013174286,5.82,16.98,27.9,0.107,1.48,3,0.128,0.5468,0.5863,0.5744,0
RD-GHY-TEZ-01,178.0,5.658765223155227,42.45834125272208,28.41,90.67,5.3,0.352,0.79,1,0.288,0.4167,0.8991,0.8324,1
RD-SHL-SIL-08,215.0,27.357745151722153,1457.6011151422688,20.23,95.94,24.8,0.62,0.39,9,0.318,0.9578,0.815,0.9963,1
RD-SHL-SIL-08,215.0,21.950053910466227,1515.9362413739552,4.91,22.34,15.1,0.124,0.84,7,0.172,0.8027,0.621,0.822,1
RD-BHK-BMD-03,96.0,23.576497554590595,2477.631442546176,181.59,529.57,9.5,1.0,0.47,7,1.0,0.9481,0.9985,1.0,1
RD-GHY-GTK-12,540.0,20.92838679375909,1671.8510810571483,2.32,10.94,30.1,0.336,0.5,7,0.211,0.8029,0.7036,0.8272,1
RD-GHY-ITA-09,320.0,5.950055254742149,379.72445649418245,106.0,458.42,8.0,1.0,1.31,2,0.605,0.9429,0.9,0.9568,1
RD-GHY-GTK-12,540.0,20.412492409183976,1590.3172606937142,94.16,275.28,19.5,1.0,0.4,7,0.663,0.9531,0.9049,0.9995,1
RD-DRG-SELA-05,62.0,26.663410893052678,4174.349038516888,70.42,309.48,5.7,1.0,2.35,8,0.399,0.9559,0.6601,0.9792,1
RD-GHY-NAG-10,345.0,18.28669719556133,1401.4565838523674,127.81,327.24,7.5,1.0,1.04,7,0.726,0.9469,0.9638,1.0,1
RD-GHY-NAG-10,345.0,19.401992468077633,1500.7565538674278,4.52,14.33,13.8,0.098,1.01,6,0.153,0.7391,0.4713,0.7325,1
RD-SHL-SIL-08,215.0,27.526366323665176,1423.9613775834978,13.67,35.3,7.5,0.168,0.81,6,0.217,0.8228,0.6774,0.8479,1
RD-TEZ-BHK-02,54.0,7.126720227043299,176.87420953657477,103.2,367.41,4.1,1.0,0.43,4,0.696,0.9439,0.9605,0.9874,1
RD-GHY-TEZ-01,178.0,1.0,93.14307775278074,163.8,737.2,7.9,1.0,0.48,1,0.969,0.8923,0.9889,0.9849,1
RD-GHY-ITA-09,320.0,8.141565471781755,399.3234296995501,177.07,857.05,26.5,1.0,1.18,2,0.945,0.9355,0.9567,0.9754,1
RD-GHY-TEZ-01,178.0,6.202387715967088,34.11036456023685,62.54,230.17,19.1,0.817,0.73,1,0.454,0.6966,0.9334,0.9029,1
RD-BMD-DRG-04,42.0,20.359346458861715,2024.004089725065,14.51,51.53,6.7,0.222,1.18,5,0.187,0.7303,0.4979,0.7133,1
RD-TEZ-BHK-02,54.0,7.265310685325934,299.83332191421175,61.81,222.51,26.6,1.0,0.24,6,0.559,0.8732,0.9831,0.9994,1
RD-GHY-NAG-10,345.0,16.033252826076,1506.8049936396453,88.19,295.72,27.5,1.0,0.89,9,0.556,0.9274,0.8209,0.9544,1
RD-GHY-NAG-10,345.0,15.93762858398711,1564.2519947599014,50.1,131.21,10.4,0.487,0.79,6,0.389,0.8773,0.8032,0.9034,1
RD-DRG-SELA-05,62.0,30.706647030771183,4130.551385569753,94.44,425.42,5.6,1.0,2.5,8,0.507,0.965,0.7453,1.0,1
RD-TEZ-BHK-02,54.0,18.07056421988642,272.5467838693255,73.9,333.04,23.0,1.0,0.39,6,0.57,0.8803,0.9706,0.9882,1
RD-SHL-SIL-08,215.0,26.410640531651183,1390.479406310522,2.77,9.79,29.1,0.333,0.1,8,0.344,0.8595,0.9225,0.9681,1
RD-TEZ-BHK-02,54.0,10.069433564797897,284.89113719950194,19.32,62.61,31.6,0.509,0.36,3,0.324,0.6877,0.8684,0.8627,1
RD-GHY-SHL-07,98.0,13.51795011903221,1561.357421877564,99.88,466.61,27.1,1.0,2.88,2,0.525,0.9507,0.7449,0.9323,1
RD-SELA-TWG-06,78.0,27.06013501640503,3096.6366965470816,19.39,51.73,26.2,0.222,2.08,8,0.168,0.916,0.4729,0.9055,1
RD-GHY-ITA-09,320.0,10.041588011439314,400.8178415801503,31.41,108.91,22.7,0.413,1.46,2,0.249,0.6611,0.6797,0.6732,1
RD-TEZ-ITA-11,155.0,5.5823755070222925,260.4638272068088,71.03,310.91,24.9,1.0,1.7,5,0.423,0.7915,0.8193,0.8157,1
RD-BHK-BMD-03,96.0,24.89760980075101,2475.7158217266415,4.9,14.48,32.0,0.348,0.25,6,0.291,0.8306,0.8305,0.8674,1
RD-GHY-SHL-07,98.0,16.2098212370721,1525.7483962559172,18.59,65.29,28.5,0.268,2.77,2,0.148,0.6045,0.3725,0.5656,0
RD-SELA-TWG-06,78.0,26.257035095059614,3135.3815573454244,152.53,616.37,24.8,1.0,2.02,9,0.791,1.0,0.9181,1.0,1
RD-SELA-TWG-06,78.0,24.603110862746327,3220.344787864815,79.36,245.11,11.9,0.867,1.77,8,0.458,0.9458,0.7392,0.9709,1
RD-SHL-SIL-08,215.0,21.297210227322832,1351.202812812741,2.88,11.18,19.1,0.337,0.44,7,0.227,0.837,0.8395,0.8839,1
RD-TEZ-BHK-02,54.0,17.50809783706588,210.72978307650672,92.28,287.8,16.6,1.0,0.05,6,0.794,0.9197,1.0,1.0,1
RD-SHL-SIL-08,215.0,21.928706236291728,1474.0232483175494,46.64,232.43,30.1,1.0,0.4,7,0.439,0.9243,0.8641,0.9705,1
RD-GHY-SHL-07,98.0,14.790271803742558,1578.2677093642978,4.14,12.18,19.0,0.091,2.71,2,0.082,0.4669,0.3563,0.4398,0
RD-DRG-SELA-05,62.0,32.684593940976626,4235.077051669503,143.89,613.96,5.7,1.0,2.33,8,0.742,1.0,0.8592,1.0,1
RD-GHY-GTK-12,540.0,19.178861094821336,1607.0222113023879,11.08,50.27,4.9,0.468,0.27,9,0.312,0.897,0.9171,0.9629,1
RD-GHY-SHL-07,98.0,13.311187904320464,1587.551441584705,8.38,36.3,27.6,0.171,3.09,3,0.095,0.5458,0.3963,0.5144,0
RD-GHY-SHL-07,98.0,12.499827062273642,1558.4974259848898,96.91,325.64,25.5,1.0,2.84,3,0.512,0.9055,0.767,0.8918,1
RD-GHY-NAG-10,345.0,22.99166421722541,1549.4055596402875,3.15,8.07,14.9,0.077,1.16,6,0.135,0.7463,0.4764,0.7397,1
RD-BHK-BMD-03,96.0,26.4414908023226,2459.1780309956957,126.05,465.0,5.5,1.0,0.53,7,0.782,0.973,0.956,1.0,1
RD-SHL-SIL-08,215.0,21.529002878145914,1402.791988900412,27.07,71.84,4.1,0.289,0.52,7,0.322,0.8814,0.7945,0.9192,1
RD-GHY-ITA-09,320.0,4.4497111532961435,407.41422815599725,32.8,141.58,15.0,0.522,1.04,2,0.283,0.6557,0.6925,0.6847,1
RD-TEZ-BHK-02,54.0,14.988145205144102,151.87636646206698,4.29,13.14,18.3,0.344,0.3,6,0.269,0.656,0.9074,0.8956,1
RD-GHY-NAG-10,345.0,17.66640793832421,1562.9999303938241,164.75,770.1,22.3,1.0,1.02,6,0.9,1.0,0.9246,1.0,1
RD-TEZ-BHK-02,54.0,11.591146773148647,182.71930080697496,84.34,257.35,20.5,1.0,0.43,4,0.609,0.8849,0.968,0.9863,1
RD-TEZ-ITA-11,155.0,3.1157333953029367,284.05286149191375,22.7,100.48,20.3,0.385,1.53,1,0.205,0.5134,0.6865,0.6584,1
RD-GHY-SHL-07,98.0,9.027525503803119,1581.342155372391,298.11,862.16,18.9,1.0,2.64,4,1.0,1.0,0.98,1.0,1
RD-SHL-SIL-08,215.0,23.668812575901676,1444.5235044617468,104.34,358.31,7.4,1.0,0.45,7,0.699,0.9292,0.9946,1.0,1
RD-BHK-BMD-03,96.0,29.852425754752353,2496.1018950702187,204.42,804.57,22.6,1.0,0.24,9,1.0,1.0,0.9933,1.0,1
RD-GHY-SHL-07,98.0,16.34839192177363,1581.7494297748362,17.99,51.53,30.5,0.222,2.85,4,0.144,0.682,0.4556,0.6443,0
RD-SHL-SIL-08,215.0,22.96372832583713,1468.644009752285,173.67,779.03,28.0,1.0,0.58,8,0.996,0.9837,0.9898,1.0,1
RD-DRG-SELA-05,62.0,38.304553031211256,4223.830879433322,3.25,14.0,26.9,0.097,2.33,9,0.086,0.9044,0.3706,0.891,1
RD-DRG-SELA-05,62.0,32.49794533911693,4150.152193376295,13.42,46.1,15.7,0.204,2.8,7,0.123,0.883,0.3665,0.8711,1
RD-GHY-GTK-12,540.0,27.64855973613858,1650.168599610493,4.05,16.91,26.2,0.356,0.21,7,0.3,0.8321,0.9287,0.9653,1
RD-GHY-TEZ-01,178.0,1.0,53.035578166375814,20.45,81.46,19.1,0.322,0.71,0,0.26,0.3802,0.8354,0.7697,1
RD-BHK-BMD-03,96.0,29.822065132502452,2399.5755127779007,60.01,258.11,23.3,1.0,0.3,7,0.532,0.9648,1.0,1.0,1
RD-TEZ-ITA-11,155.0,8.317200426394125,411.1424225460377,63.49,303.66,32.2,1.0,1.64,1,0.39,0.7958,0.7873,0.7924,1
RD-SHL-SIL-08,215.0,20.285343519422177,1330.3593606834777,89.64,269.06,16.9,1.0,0.25,6,0.684,0.9255,0.9879,1.0,1
RD-TEZ-ITA-11,155.0,8.10529574471292,263.6702913519727,34.18,137.27,15.9,0.508,1.65,3,0.253,0.6678,0.705,0.6919,1
RD-GHY-SHL-07,98.0,16.06226526042543,1514.2570865498456,171.33,430.36,33.4,1.0,2.98,3,0.857,0.939,0.8786,0.9399,1
RD-GHY-GTK-12,540.0,19.43125948349021,1695.8582831993042,24.14,90.79,27.6,0.603,0.25,11,0.378,0.8959,0.8821,0.9401,1
RD-GHY-TEZ-01,178.0,5.840679505494521,65.89080607870865,143.74,569.55,22.0,1.0,0.59,1,0.855,0.794,1.0,0.9811,1
RD-DRG-SELA-05,62.0,28.491688647900222,4162.711577724498,74.33,209.38,26.1,0.748,2.66,7,0.41,0.9258,0.6823,0.9537,1
RD-TEZ-BHK-02,54.0,11.963853448851744,206.85716845001429,16.97,80.5,21.7,0.568,0.13,5,0.395,0.7945,0.9673,0.9724,1
RD-SELA-TWG-06,78.0,23.88463939752782,3169.609351899008,12.51,37.04,13.4,0.173,1.78,6,0.146,0.7412,0.396,0.736,1
RD-GHY-NAG-10,345.0,18.64409589353454,1462.7704807533212,95.91,264.41,31.8,0.931,1.04,6,0.578,0.9379,0.8639,0.9707,1
RD-DRG-SELA-05,62.0,26.61293444054719,4210.59250967275,49.38,240.86,16.8,0.853,2.68,9,0.293,0.9976,0.5281,0.999,1
RD-SHL-SIL-08,215.0,17.839101090932893,1359.0495941770453,22.5,105.39,29.0,0.651,0.46,9,0.314,0.8673,0.8272,0.9098,1
RD-TEZ-BHK-02,54.0,14.034945695488835,194.94491214298156,17.72,59.6,24.3,0.499,0.25,5,0.351,0.7442,0.8545,0.8567,1
RD-GHY-GTK-12,540.0,15.441796164954065,1711.6081762055308,2.5,7.19,33.8,0.324,0.05,7,0.375,0.8656,0.9568,0.9975,1
RD-DRG-SELA-05,62.0,30.27354679943557,4123.470959751771,192.37,959.72,32.3,1.0,2.69,9,0.96,0.9425,0.9486,1.0,1
RD-GHY-TEZ-01,178.0,2.5313933805127737,79.04841839801402,189.67,895.64,9.8,1.0,1.17,1,1.0,0.9285,0.9933,0.9946,1
RD-SHL-SIL-08,215.0,24.225825348290492,1467.4115022212566,3.4,11.86,22.0,0.34,0.3,9,0.266,0.8505,0.8059,0.8908,1
RD-BHK-BMD-03,96.0,27.48974028943242,2432.4022967446995,12.13,58.66,31.2,0.246,0.75,7,0.216,0.8453,0.5548,0.8468,1
RD-GHY-TEZ-01,178.0,1.5706077697153762,114.6078902791273,45.61,195.66,33.1,0.702,0.77,2,0.371,0.5474,0.914,0.8639,1
RD-GHY-SHL-07,98.0,15.284445060213162,1579.1662150414336,48.76,210.3,33.9,0.751,3.04,5,0.284,0.8038,0.5208,0.764,1
RD-SELA-TWG-06,78.0,26.31026953870178,3220.442709281084,137.68,463.16,13.3,1.0,1.91,9,0.726,1.0,0.9643,1.0,1
RD-DRG-SELA-05,62.0,29.432529384337176,4153.624877749891,96.2,325.04,33.6,1.0,2.44,9,0.517,0.9405,0.7923,0.9832,1
RD-TEZ-BHK-02,54.0,13.459689878753093,190.25547918480567,63.91,275.8,32.6,1.0,0.05,6,0.662,0.9566,1.0,1.0,1
RD-TEZ-ITA-11,155.0,4.8233361388365745,360.95587780411324,217.16,794.74,33.6,1.0,1.46,3,1.0,0.973,0.9768,0.9948,1
RD-TEZ-BHK-02,54.0,6.362503984487344,270.80287661542314,63.11,173.69,22.9,0.629,0.58,6,0.48,0.792,0.9235,0.9297,1
RD-BHK-BMD-03,96.0,22.693228472602385,2475.102280773317,78.64,204.96,23.2,0.733,0.52,7,0.564,0.9373,0.9075,0.9823,1
RD-SELA-TWG-06,78.0,23.203466505202567,3172.9588907891707,9.45,47.16,11.7,0.207,2.11,6,0.121,0.8235,0.3341,0.8032,1
RD-TEZ-ITA-11,155.0,8.083709769823155,174.17789076356007,14.39,57.7,10.2,0.242,1.24,4,0.182,0.4978,0.6994,0.6687,1
RD-DRG-SELA-05,62.0,29.150479600837638,4140.2331362628465,2.87,8.16,11.5,0.077,2.38,7,0.083,0.8153,0.3101,0.8029,1
RD-GHY-GTK-12,540.0,24.697907915750147,1649.99486126983,11.39,48.09,11.1,0.46,0.31,10,0.299,0.8761,0.8467,0.916,1
RD-GHY-ITA-09,320.0,6.935660414822435,322.1264589650713,38.89,189.83,28.1,0.683,0.94,4,0.321,0.6907,0.802,0.7928,1
RD-BHK-BMD-03,96.0,23.30276106221324,2477.4620739214374,231.39,849.36,22.8,1.0,0.35,6,1.0,1.0,0.9725,1.0,1
RD-GHY-ITA-09,320.0,8.306757253996764,441.0119375174886,3.12,11.61,19.3,0.089,1.29,3,0.126,0.4247,0.576,0.5543,0
RD-SHL-SIL-08,215.0,21.544521183678263,1395.2920573540307,20.38,70.97,13.9,0.287,1.14,8,0.217,0.8722,0.6767,0.8949,1
RD-BHK-BMD-03,96.0,29.362705845955496,2411.2151675949385,184.33,868.79,18.1,1.0,0.26,7,1.0,1.0,1.0,1.0,1
RD-BHK-BMD-03,96.0,25.77643644172917,2341.209867808489,7.05,30.05,25.2,0.4,0.42,7,0.251,0.8951,0.6459,0.9056,1
RD-BMD-DRG-04,42.0,17.191020869807023,2074.6507745537074,43.79,177.42,11.0,0.641,1.68,5,0.296,0.8729,0.6051,0.8592,1
RD-GHY-ITA-09,320.0,10.737776161164934,352.67003243628045,18.74,91.02,14.3,0.353,1.08,3,0.214,0.6497,0.6306,0.6417,0
RD-GHY-ITA-09,320.0,3.1074323346240122,360.3532862070529,1.29,4.67,18.4,0.066,1.52,4,0.105,0.3822,0.5572,0.5336,0
RD-GHY-GTK-12,540.0,21.671038459272577,1689.4411800522587,17.5,73.78,16.4,0.546,0.29,11,0.334,0.8711,0.8869,0.9297,1
RD-TEZ-BHK-02,54.0,10.390690507076462,150.16083770615535,9.53,37.84,27.8,0.176,0.53,4,0.239,0.6151,0.8587,0.8441,1
RD-TEZ-BHK-02,54.0,14.17617062723189,312.405883052248,118.74,533.61,19.3,1.0,0.31,5,0.802,0.9383,0.9583,0.9845,1
RD-BHK-BMD-03,96.0,24.619078368107694,2468.8537358462663,11.17,36.13,26.2,0.42,0.3,7,0.301,0.8641,0.7427,0.8887,1
RD-SHL-SIL-08,215.0,26.096279715758115,1434.6882933867173,13.37,47.78,26.2,0.209,0.67,6,0.233,0.857,0.7345,0.8878,1
RD-GHY-GTK-12,540.0,21.55594354826646,1598.8347154178534,44.33,185.95,21.0,0.92,0.26,7,0.471,0.9448,0.9611,1.0,1
RD-SHL-SIL-08,215.0,22.647760887058876,1421.4353149868443,20.35,67.73,7.8,0.526,0.39,7,0.319,0.8744,0.876,0.9245,1
RD-GHY-NAG-10,345.0,20.719358200778352,1589.314516194332,24.13,113.77,9.4,0.429,0.82,6,0.264,0.8797,0.5986,0.8787,1
RD-SELA-TWG-06,78.0,20.294793746176136,3205.4036811110864,133.62,537.18,15.1,1.0,2.01,7,0.703,0.9615,0.9277,1.0,1
RD-DRG-SELA-05,62.0,34.37827239962732,4227.8201755030595,100.8,253.36,13.5,0.895,2.21,7,0.544,0.9688,0.8156,1.0,1
RD-TEZ-BHK-02,54.0,12.903708250845819,171.39533784335651,135.05,591.46,18.4,1.0,0.05,4,0.994,0.9807,1.0,1.0,1
RD-GHY-GTK-12,540.0,18.691293856785947,1688.436832579511,160.62,551.68,12.7,1.0,0.53,8,0.944,0.9383,0.952,1.0,1
RD-BMD-DRG-04,42.0,13.368301268690114,2118.4163630804683,29.13,86.18,20.9,0.337,1.05,4,0.265,0.75,0.5698,0.7396,1
RD-BMD-DRG-04,42.0,17.16764250097926,2082.5046566855635,168.88,664.46,20.6,1.0,1.12,5,0.911,0.9614,0.9843,1.0,1
RD-TEZ-BHK-02,54.0,10.623117171231538,343.2159406140971,18.86,59.34,30.3,0.498,0.05,4,0.452,0.7278,0.9364,0.9331,1
RD-TEZ-BHK-02,54.0,10.339943108643489,252.50340043431186,67.31,197.57,11.5,0.959,0.38,5,0.543,0.8904,0.9998,1.0,1
RD-SHL-SIL-08,215.0,24.184341905065637,1457.5580024559476,26.27,103.47,21.5,0.645,0.4,6,0.344,0.8957,0.8493,0.9404,1
RD-GHY-TEZ-01,178.0,3.7576726452384244,120.02455468211902,117.14,443.37,7.1,1.0,0.92,2,0.688,0.834,1.0,0.9871,1
